==========================================
SLURM_JOB_ID = 8521668
SLURM_JOB_NODELIST = e22-01
TMPDIR = /tmp/SLURM_8521668
==========================================
==============================================
Array task: 6   Node: e22-01.hpc.usc.edu   Start: Sun May  3 14:54:57 PDT 2026
==============================================
Running lambda=0.4  adv_c=0.1,0.5,1.0,3.0,10.0  ratios=none,0.85,0.90,0.93,0.95,0.97,0.99 (ternary EO + projection)
==============================================
Train=17348 Val=3717 Test=3718  Tag=lam_0.4
Class distribution train: [2914, 1001, 13433]
Config: ternary EO adversary on softmax probs, projection=True, reweighting=FALSE, warmup=5
  [ 4/5] lam=0.400 c=3.00 ratio= 0.93  val_f1m=0.5167 val_FPRgap=0.0589  test_f1m=0.5315 test_FPRgap=0.0287
  [ 4/5] lam=0.400 c=3.00 ratio= 0.95  val_f1m=0.5167 val_FPRgap=0.0589  test_f1m=0.5315 test_FPRgap=0.0287
  [ 4/5] lam=0.400 c=3.00 ratio= 0.97  val_f1m=0.5167 val_FPRgap=0.0589  test_f1m=0.5315 test_FPRgap=0.0287
  [ 4/5] lam=0.400 c=3.00 ratio= 0.99  val_f1m=0.5200 val_FPRgap=0.0729  test_f1m=0.5308 test_FPRgap=0.0946
  [ 5/5] lam=0.400 c=10.00 ratio= none  val_f1m=0.5315 val_FPRgap=0.1272  test_f1m=0.5390 test_FPRgap=0.1308
  [ 5/5] lam=0.400 c=10.00 ratio= 0.85  val_f1m=0.5230 val_FPRgap=0.0513  test_f1m=0.5326 test_FPRgap=0.0288
  [ 5/5] lam=0.400 c=10.00 ratio= 0.90  val_f1m=0.5230 val_FPRgap=0.0513  test_f1m=0.5326 test_FPRgap=0.0288
  [ 5/5] lam=0.400 c=10.00 ratio= 0.93  val_f1m=0.5230 val_FPRgap=0.0513  test_f1m=0.5326 test_FPRgap=0.0288
  [ 5/5] lam=0.400 c=10.00 ratio= 0.95  val_f1m=0.5230 val_FPRgap=0.0513  test_f1m=0.5326 test_FPRgap=0.0288
  [ 5/5] lam=0.400 c=10.00 ratio= 0.97  val_f1m=0.5230 val_FPRgap=0.0513  test_f1m=0.5326 test_FPRgap=0.0288
  [ 5/5] lam=0.400 c=10.00 ratio= 0.99  val_f1m=0.5264 val_FPRgap=0.0845  test_f1m=0.5367 test_FPRgap=0.0847

Saved: data/results/adv_xgb_eo_grid_ternary/lam_0.4_grid.csv  (35 rows)

Task lam_0.4 completed at: Sun May  3 14:59:23 PDT 2026
