gamma,val_accuracy,val_f1,val_fpr_AAE,val_fpr_SAE,val_fpr_gap,val_fnr_AAE,val_fnr_SAE,val_fnr_gap,test_accuracy,test_f1,test_fpr_AAE,test_fpr_SAE,test_fpr_gap,test_fnr_AAE,test_fnr_SAE,test_fnr_gap
0.6,0.8206565252201762,0.8154859967051071,0.25925925925925924,0.1457286432160804,0.11353061604317885,0.08602150537634409,0.25968109339407747,0.17365958801773337,0.7942353883106485,0.7919028340080971,0.4444444444444444,0.18394648829431437,0.26049795615013005,0.12903225806451613,0.2534246575342466,0.12439239946973046
0.62,0.8174539631705364,0.8118811881188119,0.25925925925925924,0.1474036850921273,0.11185557416713193,0.10752688172043011,0.25740318906605925,0.14987630734562912,0.7926341072858286,0.7919678714859437,0.48148148148148145,0.19230769230769232,0.2891737891737891,0.12903225806451613,0.24429223744292236,0.11525997937840624
0.64,0.8142514011208967,0.8095238095238095,0.2222222222222222,0.1574539363484087,0.0647682858738135,0.10215053763440861,0.25740318906605925,0.15525265143165062,0.7910328262610088,0.7886639676113361,0.4074074074074074,0.18896321070234115,0.21844419670506623,0.12903225806451613,0.2579908675799087,0.12895860951539256
0.66,0.8174539631705364,0.8125,0.2962962962962963,0.1490787269681742,0.14721756932812208,0.0967741935483871,0.25740318906605925,0.16062899551767215,0.7950360288230585,0.7938808373590982,0.4074074074074074,0.19063545150501673,0.21677195590239065,0.13440860215053763,0.2420091324200913,0.10760053026955368
0.68,0.8190552441953562,0.8147540983606557,0.25925925925925924,0.152428810720268,0.10683044853899124,0.0967741935483871,0.2505694760820046,0.1537952825336175,0.7926341072858286,0.7906224737267583,0.37037037037037035,0.19063545150501673,0.17973491886535362,0.12903225806451613,0.2534246575342466,0.12439239946973046
0.7000000000000001,0.8206565252201762,0.8151815181518152,0.25925925925925924,0.1440536013400335,0.11520565791922574,0.0913978494623656,0.25968109339407747,0.16828324393171187,0.7910328262610088,0.7903614457831325,0.37037037037037035,0.19899665551839466,0.1713737148519757,0.13978494623655913,0.2420091324200913,0.10222418618353218
0.72,0.8102481985588471,0.8058968058968059,0.2962962962962963,0.16080402010050251,0.13549227619579376,0.10752688172043011,0.25740318906605925,0.14987630734562912,0.7942353883106485,0.7939053728949479,0.4444444444444444,0.1939799331103679,0.25046451133407654,0.14516129032258066,0.2328767123287671,0.08771542200618646
0.74,0.8142514011208967,0.8104575163398693,0.2962962962962963,0.15912897822445563,0.13716731807184065,0.10752688172043011,0.24829157175398633,0.14076469003355624,0.7990392313851081,0.7967611336032389,0.4074074074074074,0.1806020066889632,0.22680540071844418,0.14516129032258066,0.23972602739726026,0.0945647370746796
0.76,0.8150520416333067,0.8092485549132948,0.2962962962962963,0.1474036850921273,0.14889261120416897,0.11827956989247312,0.25740318906605925,0.13912361917358612,0.7910328262610088,0.7893462469733656,0.4444444444444444,0.19063545150501673,0.2538089929394277,0.13978494623655913,0.24885844748858446,0.10907350125202533
0.78,0.8182546036829463,0.8125516102394715,0.2962962962962963,0.1440536013400335,0.15224269495626278,0.10215053763440861,0.25968109339407747,0.15753055575966884,0.7926341072858286,0.7912973408541499,0.37037037037037035,0.1939799331103679,0.17639043726000245,0.13440860215053763,0.2465753424657534,0.11216674031521578
0.8,0.8134507606084868,0.8066390041493776,0.25925925925925924,0.1457286432160804,0.11353061604317885,0.11290322580645161,0.26879271070615035,0.15588948489969873,0.7966373098478783,0.7944983818770227,0.37037037037037035,0.18561872909698995,0.1847516412733804,0.13440860215053763,0.2465753424657534,0.11216674031521578
0.8200000000000001,0.8190552441953562,0.8126036484245439,0.2222222222222222,0.1423785594639866,0.07984366275823562,0.10752688172043011,0.2619589977220957,0.15443211600166556,0.7910328262610088,0.7900241351568785,0.48148148148148145,0.19230769230769232,0.2891737891737891,0.13978494623655913,0.24429223744292236,0.10450729120636323
0.84,0.8166533226581265,0.812755519215045,0.2222222222222222,0.15912897822445563,0.06309324399776658,0.0967741935483871,0.2505694760820046,0.1537952825336175,0.7918334667734187,0.7903225806451613,0.5185185185185185,0.18729096989966554,0.33122754861885295,0.14516129032258066,0.24429223744292236,0.0991309471203417
0.86,0.8158526821457166,0.8102310231023102,0.2222222222222222,0.1507537688442211,0.07146845337800112,0.10752688172043011,0.25968109339407747,0.15215421167364734,0.7862289831865492,0.7841552142279709,0.5185185185185185,0.19063545150501673,0.3278830670135018,0.14516129032258066,0.2557077625570776,0.11054647223449696
0.88,0.8174539631705364,0.8112582781456954,0.2222222222222222,0.1457286432160804,0.07649357900614182,0.0967741935483871,0.26651480637813213,0.16974061282974504,0.7822257806244995,0.7788617886178861,0.48148148148148145,0.19063545150501673,0.2908460299764647,0.15053763440860216,0.2671232876712329,0.11658565326263073
0.9,0.8230584467574059,0.8181069958847736,0.25925925925925924,0.1440536013400335,0.11520565791922574,0.0967741935483871,0.2505694760820046,0.1537952825336175,0.7878302642113691,0.7854251012145749,0.5185185185185185,0.18729096989966554,0.33122754861885295,0.13440860215053763,0.2602739726027397,0.12586537045220209
0.92,0.8142514011208967,0.8088962108731467,0.25925925925925924,0.152428810720268,0.10683044853899124,0.0967741935483871,0.2642369020501139,0.16746270850172681,0.7838270616493195,0.7804878048780488,0.5925925925925926,0.18394648829431437,0.4086461042982782,0.13978494623655913,0.2694063926940639,0.12962144645750479
0.9400000000000001,0.8270616493194556,0.8223684210526315,0.2222222222222222,0.1423785594639866,0.07984366275823562,0.10752688172043011,0.23917995444191345,0.13165307272148336,0.7926341072858286,0.7896019496344435,0.48148148148148145,0.1806020066889632,0.30087947479251825,0.13978494623655913,0.2557077625570776,0.11592281632051848
0.96,0.8174539631705364,0.8125,0.25925925925925924,0.1507537688442211,0.10850549041503815,0.10215053763440861,0.255125284738041,0.1529747471036324,0.77822257806245,0.7771520514883347,0.48148148148148145,0.205685618729097,0.27579586275238444,0.13440860215053763,0.2648401826484018,0.13043158049786419
0.98,0.8030424339471577,0.7956810631229236,0.2222222222222222,0.1574539363484087,0.0647682858738135,0.13978494623655913,0.2733485193621868,0.13356357312562767,0.7806244995996797,0.7775974025974026,0.37037037037037035,0.19899665551839466,0.1713737148519757,0.15053763440860216,0.2671232876712329,0.11658565326263073
