gamma,val_accuracy,val_f1,val_fpr_AAE,val_fpr_SAE,val_fpr_gap,val_fnr_AAE,val_fnr_SAE,val_fnr_gap,test_accuracy,test_f1,test_fpr_AAE,test_fpr_SAE,test_fpr_gap,test_fnr_AAE,test_fnr_SAE,test_fnr_gap
0.76,0.5300240192153723,0.12518628912071536,0.037037037037037035,0.005025125628140704,0.03201191140889633,0.8548387096774194,0.9658314350797267,0.11099272540230731,0.5316253002401922,0.12816691505216096,0.037037037037037035,0.005016722408026756,0.03202031462901028,0.8655913978494624,0.958904109589041,0.09331271173957867
0.78,0.5236188951160928,0.09984871406959153,0.037037037037037035,0.0033500837520938024,0.033686953284943234,0.8870967741935484,0.9726651480637813,0.08556837387023297,0.5180144115292233,0.07384615384615385,0.037037037037037035,0.0016722408026755853,0.03536479623436145,0.9086021505376344,0.9840182648401826,0.07541611430254824
0.8,0.5276220976781425,0.11411411411411411,0.037037037037037035,0.0033500837520938024,0.033686953284943234,0.8817204301075269,0.9635535307517085,0.08183310064418159,0.5292233787029623,0.1144578313253012,0.037037037037037035,0.0016722408026755853,0.03536479623436145,0.8709677419354839,0.9680365296803652,0.09706878774488137
0.8200000000000001,0.5196156925540433,0.08256880733944955,0.037037037037037035,0.0016750418760469012,0.03536199516099013,0.9193548387096774,0.9726651480637813,0.05331030935410397,0.522017614091273,0.08854961832061069,0.037037037037037035,0.0016722408026755853,0.03536479623436145,0.8978494623655914,0.9771689497716894,0.07931948740609807
0.84,0.5284227381905524,0.11694152923538231,0.0,0.005025125628140704,0.005025125628140704,0.8655913978494624,0.9681093394077449,0.10251794155828253,0.5228182546036829,0.09422492401215805,0.037037037037037035,0.0033444816053511705,0.03369255543168587,0.8655913978494624,0.9863013698630136,0.12070997201355127
0.86,0.5084067253803043,0.03459119496855346,0.0,0.0,0.0,0.9516129032258065,0.9954441913439636,0.043831288118157063,0.5068054443554844,0.02531645569620253,0.0,0.0,0.0,0.9731182795698925,0.9931506849315068,0.020032405361614325
0.88,0.5308246597277823,0.1253731343283582,0.0,0.005025125628140704,0.005025125628140704,0.8709677419354839,0.958997722095672,0.08802998016018815,0.5316253002401922,0.12556053811659193,0.037037037037037035,0.0033444816053511705,0.03369255543168587,0.8655913978494624,0.9611872146118722,0.0955958167624098
0.9,0.5236188951160928,0.09711684370257967,0.0,0.0033500837520938024,0.0033500837520938024,0.8870967741935484,0.9749430523917996,0.0878462781982512,0.5180144115292233,0.07384615384615385,0.0,0.0033444816053511705,0.0033444816053511705,0.9086021505376344,0.9840182648401826,0.07541611430254824
0.92,0.49959967974379504,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.500400320256205,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9400000000000001,0.49959967974379504,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.500400320256205,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.96,0.49959967974379504,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.500400320256205,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.98,0.49959967974379504,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.500400320256205,0.0,0.0,0.0,0.0,1.0,1.0,0.0
